clean_comment;v1;v2;v3;v4;v5;v6;label
read username if not specified or loaded from svn config or on;1.7790051867521859;-3.3006468316060373;0.5716032729460307;0.814680609242904;0.3469506499340367;-0.8022342213204898;CODE
subsequent tries;1.379137994758117;-11.180383644314512;-4.321751653763588;-0.2046786274980528;0.09430222644083047;0.07166198497181944;-
read password if not loaded from svn config or on subsequent tries;1.7559833495312875;-4.454189151540561;-0.4453691299027744;0.5634871351972579;0.36849096790223024;-1.0197642423582778;CODE
returns 403 forbidden instead of 401 unauthorized for bad;-0.2935260433336876;-3.5716467380919577;-2.914987701568129;-0.7438016003923571;-1.786888475897002;0.5061937548752204;CODE
credentials as of 2007 07 17;-3.936822334939081;0.5338220132185221;-2.923170528485293;2.2653133510306613;-0.9888059850043907;2.6095017202601385;-
rest for another try;0.507278775075165;-1.9368065544839432;-0.6996246212866619;-1.4709496660685963;-0.5102078314183637;-1.5819264552458492;CODE
we re done;-2.367338977162005;3.8254594696546422;3.6902389255401307;5.9836803161199095;5.145243495559641;-2.676600691514625;CODE
force loading of kivy modules;2.515511229064507;-2.8343335766142865;-4.412534618218498;0.6717032858397285;-0.44635337363240407;1.4285252528588102;CODE
check for silenced build;-2.4057892070021114;-1.095991270485207;-0.5752290403241836;-1.803697085583455;-0.6365607325547387;-2.294889023068316;CODE
force loading of all classes from factory;-0.977151543554053;0.14158720793901788;-2.860929299694603;-0.2715534408536468;-0.2542907911391857;2.3821490096616293;CODE
directory of doc;3.9251408657271503;-0.6387331846136824;-5.588912021602693;0.8193482778151963;-2.8873061842638243;1.2499243968937688;CODE
check touch file;-1.994427705624287;3.912235450153807;1.141147348529168;1.063088407829127;0.20113439114590292;-2.3880538558980935;-
avoid to rewrite the file if the content didn t change;-0.05733232117005515;-0.36529463280733954;-0.39516094989344236;2.6051738872795793;0.48948711379117843;0.17977345109867315;CODE
activate kivy modules;5.4183109334843715;-6.612960688142527;-4.850449705919925;0.20680887696488748;1.6884933057220277;0.8243645648375685;CODE
search all kivy module;3.3046321038847957;-0.18822276134122187;-1.7713429028170316;-0.5961250496298824;1.7014014184995898;1.7932744023902394;CODE
extract packages from modules;2.8149964433961667;-6.8873963636619004;-5.425231027855924;-0.5829083384112946;2.5395225645911297;1.4264596864584076;CODE
create index;0.43930462590583513;1.1384269437343135;-0.9643436370821376;-1.5006695465339666;1.0832300543083442;-0.7861744961913038;IRRE
create index for all packages;-1.3830037975810365;0.17728612234837304;-0.9491939759815075;-1.400707324904859;-0.1221126442288619;-0.19209160475539014;IRRE
note on displaying inherited members;-1.3079885873548647;-5.577302918714115;-2.884483294622514;0.7860831461407952;0.3844724081286627;-1.2404801426638288;TASK
adding the directive inherited members to automodule achieves this;-0.10788115137145536;-5.71640844538616;-1.746709366032015;1.0376449699991972;0.012675632257437551;-1.794672953774992;CODE
but is not always desired please see;-1.0051662545008069;0.12448140700759762;3.991493701499158;3.1745301960406858;1.200228113399263;-2.598189378732159;META
https github com kivy kivy pull 3870;21.017730660353013;5.30369951153382;-14.577950922351967;1.6309348420776693;2.5452455237518903;0.5535428668271432;CODE
template examples ref ref jump directly to examples;3.852675642546833;-2.752970918019267;-3.218113089190979;0.8904687172482543;3.102387536114111;-0.12270911570376956;-
don t take empty line;-0.8691161711999699;0.7859176060625365;2.4956145765603646;1.7920181799036243;2.154511155848452;-1.8636164204815349;CODE
ref mark;8.597991862465182;-2.753436947627063;-6.470646829604624;0.9158912749110869;1.7794262020658413;-1.020835155305628;-
search packages;2.8532923801967285;-6.528362113901213;-4.205305345094967;-0.40653675113499393;0.48820728333749197;0.4830966826391945;-
search modules;3.241105719372399;-6.416149084082292;-4.28814628081535;-0.29157535014737346;0.4586386614370792;0.45679603043092387;CODE
create index for all module;-0.8751982928338902;1.3719441283198885;-0.0154643641042359;-2.1784366809641633;0.24544669357408688;-0.06905604673753311;CODE
search examples;5.926242671216336;-1.7654792309505574;-2.907591386807495;-2.523297303568434;1.5106663361213253;1.1882022144313689;-
try to found any example in framework directory;0.18511830574034255;-1.0657914169157916;-0.39537616962049166;2.5042596235220715;1.7530371133824347;-2.090352383704835;CODE
extract filename without directory;2.739398122313399;-4.932275700528635;-2.2244500747689857;0.08380584193831782;0.48634796509785116;0.004340719171958569;-
add a section;1.0784699645563542;0.07412077393243824;-1.151077577378053;0.5724090072352335;0.5211911242712618;-3.0895330188441035;TASK
put the file in;-1.8925606097311707;2.2138566764294176;-3.4775240717249694;2.6808066745355306;-0.49085099211223704;1.4090955156942975;-
generation finished;1.162186147538783;-10.599901536155974;-4.601676107638465;0.01337416127452071;0.2912529588589324;-0.1088715943363691;TASK
coding utf 8;3.067203918624744;-7.944485210034817;-2.5422956126962295;0.30709195229165503;0.38759184354347753;0.2544634899166539;-
kivy documentation build configuration file created by;3.1067009719937917;-2.6216418549399263;-2.844758100713987;0.4833927287373799;1.2187329223562655;0.016916251415940366;IRRE
sphinx quickstart on wed jan 21 22 37 12 2009;1.0903882795655957;-7.490847659396955;-5.040861851341175;0.6446876359574611;-0.15906827390237407;-0.2101479547145476;-
this file is execfile d with the current directory set to its containing;-1.232128767861939;0.641541554947629;0.4742852916273157;0.6353076011361184;-0.9787410098246747;-1.744532543206694;IRRE
dir;4.530973687100717;-6.609922747596247;-2.7609198804177577;-0.5859742839145653;-0.1638221324358944;-0.08139098679409265;-
the contents of this file are pickled so don t put values in the namespace;-2.1920515241177374;1.736842144653679;0.05335795661760134;2.122250754571984;-1.2823531989962964;-0.11540976851176829;CODE
that aren t pickleable module imports are okay they re removed;-0.6500446708643913;-3.0797571500564525;0.7994993092293017;0.809098236763317;1.1398266466604283;-0.22810263367624775;CODE
automatically;2.55266389805435;-6.276012759405478;-0.26573919863435885;0.7846483259905662;1.2143276386538333;-0.42470080575547703;IRRE
all configuration values have a default value values that are commented out;-4.684249301785323;2.4468650912823913;3.6571523415122615;1.2170618320338062;-2.1920964803699334;1.505984389385499;IRRE
serve to show the default value;-2.9480786317632965;1.8357064523751077;1.1641594061082492;2.6872339225645003;-0.7977862088286571;1.1579883390464585;IRRE
if your extensions are in another directory add it here if the directory;-0.5444239891818731;-0.17797809563753136;2.2126655660564385;1.8195068988902339;-0.8718474314844679;-2.3042659376354924;TASK
is relative to the documentation root use os path abspath to make it;-1.390830566406023;0.96528107894604;2.4631337933480086;3.6782160594787943;2.7776784011486733;-0.9597842879699473;CODE
absolute like shown here;0.7716438842587168;-1.9512133845761273;1.7894212069447637;1.1612594760138564;1.9784248659804144;-1.8676428742672317;-
general configuration;2.841697018810154;-7.080100334427837;-3.9235451804098718;0.23069004223553988;0.2839134887956054;0.070929843625309;-
add any sphinx extension module names here as strings they can be;-0.4788832667014067;1.226014023595812;3.5031006309609416;2.6499452877253433;3.1580635286818786;-1.256858457947213;CODE
extensions coming with sphinx named sphinx ext or your custom ones;2.7925968732293915;-5.137519354193881;-2.780145967263013;0.02844556188161344;0.22943074184726292;0.8232190936075034;-
in 4 0 and above has been added the support to substitute by s in the caption;-2.744098709062441;1.598269976025129;-0.0734855737341017;1.8969930434146192;0.7293057715870496;1.1055260496324433;TASK
in 6 0 if the caption is a string it must contain s exactly once;-0.3419289588310146;-0.13778300230626722;2.8112058866692915;1.4356714261371586;-0.7744403320143403;-1.7597697740265696;CODE
repo extlink caption s;0.749748645613705;-12.670590270445395;-4.973809190061745;0.012314460865055745;0.14635314696279084;0.007597851637106344;-
repo extlink caption;0.749748645613705;-12.670590270445395;-4.973809190061745;0.012314460865055745;0.14635314696279084;0.007597851637106344;-
todo configuration;6.09635074559192;-4.102987028300619;-1.8395738655074274;0.5847149530704423;1.5676136629590014;-1.2178453151047852;TASK
xxx hack mathieu monkey patch the autodoc module to give a better priority;-0.04767359026731133;-5.187638245320461;-1.7307934973886812;1.2913846780801979;1.4720139393189293;0.8206606786983275;CODE
for classdocumenter or the cython class will be documented as attributeclass;-2.2653103478700514;-0.20390638821058518;1.2133425225161456;0.07666473111968176;2.6563328669837856;1.0926357080483105;CODE
add any paths that contain templates here relative to this directory;-0.0864779603193955;-0.7603769319359515;2.729428736409357;1.324108562747377;0.9373058450159643;-3.9571603241859425;CODE
the suffix of source filenames;-1.6121416248380032;-0.997148604302984;-4.72769383336679;1.7238577302164164;-1.6365287454825512;3.495076590817367;CODE
the master toctree document;0.6341581615099976;-4.065782827962625;-4.685668945567264;1.6459212373390977;-0.027098124313369266;2.8422201726086795;CODE
general substitutions;0.565993228366231;-11.473806842173266;-4.263184580558325;-0.12942414134838898;0.07951692405642995;-0.1245878657174599;-
the default replacements for version and release also used in various;-2.0996107397618053;1.172279192868365;-0.4671802302022623;0.6795526131328965;-0.640589273524812;-0.20874936228406876;CODE
other places throughout the built documents;-1.0269365836367093;-4.859935292110604;-3.2930961327600676;0.7624267503095234;-0.1496304800255216;2.0792030898024705;CODE
there are two options for replacing today either you set today to some;-1.9328260217262894;-1.2584982639958104;0.7744424250819181;1.0760007819572697;0.11294149840662844;-0.3657973615857434;CODE
non false value then it is used;-3.837700676215968;3.84267430807132;7.170036666017069;0.0915177373661109;-2.048214439938491;-1.318359238514348;IRRE
today;0.5464300865124488;-11.5039159577327;-4.269482154060935;0.08199212546669818;0.12365853488372319;-0.10212753094820887;-
else today fmt is used as the format for a strftime call;-0.7183952022240285;-0.9060869712378132;0.5105262930810475;0.11563696709920529;-1.3729658068384683;-0.7844364355586702;IRRE
suppress exclusion warnings;1.7142714531414982;-10.64237531575405;-3.370235221620809;0.07122141380983209;0.45072731444574915;-0.12604456530331817;-
the rest default role used for this markup text to use for all documents;-1.2904279133362708;-0.1595621583079784;0.46491206718119865;-0.18309410401624432;-0.6417574226253434;-2.5113201308414497;CODE
default role none;2.5187148037414286;-5.249849081940641;2.3409247697315543;-0.7321766409025576;-3.3568564010615294;-0.6520248475417146;CODE
if true will be appended to func etc cross reference text;0.4027772393948276;-0.49638763167678057;3.9379475392210472;0.8788861339362583;1.391342698755024;-2.2319245177635105;CODE
add function parentheses true;3.9189244348271353;-2.9880139627687297;2.3809559660158066;-3.8352394844366704;-5.1961003786548705;-7.043276061646358;TASK
if true the current module name will be prepended to all description;-1.784521807725017;0.8412565595486475;3.60690883132657;1.8635488378525356;1.1439162923138853;-0.6791557059576381;CODE
unit titles such as function;2.901582504955689;-3.0731275562979588;-0.10567019085996375;-2.3019256451033696;-2.2769648867427437;-4.672882112519104;CODE
add module names true;-0.38521948691352176;0.32228810860054263;3.4452486089619283;-2.347568619864508;-0.4669741025946956;-0.6621412857971033;TASK
if true sectionauthor and moduleauthor directives will be shown in the;-2.27249774927085;-0.40686098336822746;2.1771423378584123;2.0247248762572974;-0.4864075151633735;-0.9132575011528424;META
output they are ignored by default;-2.975149140221548;1.7228662307797356;3.455088653097002;0.9780633966404079;-0.9002118353871389;0.14533347707311778;IRRE
show authors false;3.0788121288555557;6.614201087160823;-1.9083547892674495;-1.1524510662248484;-1.5927954522165702;-2.9543943566251483;META
the name of the pygments syntax highlighting style to use;-0.9311308426234667;0.6320480368683069;-2.122108543013697;1.8628326092028868;0.9525858130723198;1.5873816747372098;CODE
options for html output;3.3423766007011584;0.6776299311061899;-3.6139284503215743;-3.1422367355502607;-1.629404949463816;-1.9047373600038509;IRRE
the style sheet to use for html and html help pages a file of that name;1.1307998042652674;1.5246642506350225;-2.1257738406798947;0.6414341048761985;0.6861355967082076;-0.04418217574612635;CODE
must exist either in sphinx static path or in one of the custom paths;-0.31797916319784575;0.17740000326821037;-0.5924976176217782;0.8674127001952728;-0.6795242639442346;0.7576753606038737;CODE
given in html static path;4.267110885759566;-1.0155803432695565;-3.622598571436806;-0.7149809880009854;-1.7022251174307426;-1.446342807720952;CODE
check for theme remove if when switched to rtd;-0.6979113910544847;-1.697694417162544;2.3156034787837907;-0.03549850939129647;-0.41622151552840997;-3.0366916854320802;CODE
the name for this set of sphinx documents if none it defaults to;0.06282709268920673;0.9679951923898367;2.086879256013851;0.14288636570794408;-1.99735475853038;-2.99073727655802;CODE
project v release documentation;2.484603171760736;-5.701802481594598;-3.471549427741048;0.3235643587556556;0.642508392384191;-0.34444302667263366;CODE
html title none;8.94175139529329;-3.209690128489436;-1.9693816401679127;-0.7621242617393422;-1.7872589398687548;-0.25218137644768124;-
a shorter title for the navigation bar default is the same as html title;-1.18356741158482;0.22407161170035825;-2.479710796268585;1.0661903242185895;-0.963777425413963;1.1623742360464502;CODE
html short title none;7.178824340618398;-4.74354721314431;-2.406425080604047;-0.5566135180156299;-1.3376086609225133;-0.2053332766134655;-
the name of an image file within the static path to place at the top of;-1.1423981279786317;2.9094976658244573;-1.3238150777527915;2.0584020481177445;-0.7397035048231069;2.2890921131264235;CODE
the sidebar;-3.121273819445092;0.7761013855320383;-4.454644683085175;3.424331878482571;0.0017288855844987785;5.929360460537649;IRRE
the name of an image file within the static path to use as favicon of the;-1.8917265379853696;2.768272647073916;-0.8495478284215201;2.450528040144037;0.5400721855812657;2.0479233096145095;CODE
docs this file should be a windows icon file ico being 16x16 or 32x32;2.1865817845824154;-2.4717640616119563;1.5267961102696705;1.8540983582377377;0.3773040061274333;-3.04341826256404;CODE
pixels large;-0.5234142592939218;-5.852062472276164;-1.5008370080947535;-0.290505895038274;-2.4046751031773383;0.8872204454007797;-
html favicon none;7.799616363570458;-5.536825334210949;-2.1888877474409285;-0.31742083986986314;-1.4257662109500007;-0.4138076500366464;-
add any paths that contain custom static files such as style sheets here;0.8476033036299163;-0.879940140449874;1.125601992408032;0.768524419181755;1.0331864763363907;-1.1270767402276682;TASK
relative to this directory they are copied after the builtin static files;-0.32058809897138074;-0.7256493458669598;0.7418574695903648;1.8433422449683492;0.1980360132530905;-1.4354564100531428;CODE
so a file named default css will overwrite the builtin default css;0.06433416877923455;-0.6680643584061969;0.2696308822942427;1.2456646989544435;0.3134671178268993;-0.7540746471730847;CODE
if not a last updated on timestamp is inserted at every page bottom;0.036463390836059005;-1.9579287341217593;1.5240970887350682;0.9881877096196395;-1.077944132400547;-1.7847839666250813;CODE
using the given strftime format;-2.025783931633164;0.5235216136379828;-3.1212258129807626;-0.1069853153350929;-0.138227260616875;2.44541041418482;CODE
if true smartypants will be used to convert quotes and dashes to;-2.3011067010177246;-0.44090534297134154;4.370137574254895;3.360112898812122;1.760927263415377;-2.287077606556673;OUTD
typographically correct entities;-0.6288516846812937;-8.970835032056035;-3.1919711873022028;-0.625334803764265;-0.8919952489976597;-0.3270172082509149;IRRE
html use smartypants true;2.4532329881116346;-0.6957155090668469;-0.48336382445408227;0.48835278464939474;1.827649254335562;-1.9251395065659167;-
custom sidebar templates maps document names to template names;0.7346647254370877;-4.073873370597011;-0.7515958952360664;-0.24555469523426027;1.4707554504290274;-0.3425806191471808;IRRE
html sidebars;8.033215857531621;-6.2647939984751675;-7.802298208922764;-0.09233098995793575;0.1272041260041361;-0.4265635714140079;IRRE
additional templates that should be rendered to pages maps page names to;-1.4924911646745884;-1.1495772221539227;2.549355117681989;3.199962586733531;3.362632529087931;-0.9857884970425884;TASK
template names;0.1774111910816948;-3.1911534030456963;-0.4402753276288474;-2.794857803724536;0.19249328965485338;0.05134169173269128;-
html additional pages;6.4064225943173065;-4.207075369888624;-4.722496346485987;0.007967599804794575;0.14914529659053793;-0.4167372407319923;TASK
if false no module index is generated;1.8699738764989733;-1.6025112593254993;6.68507872974564;-1.1519552953190897;-2.231890563906457;-1.1564577364535376;CODE
html use modindex true;2.552369573816952;-0.4813720164758392;-0.49792321332806516;0.46631475601204664;1.8265497631752128;-1.8979376544861064;-
if false no index is generated;1.4673563457313494;-1.0606783560451762;7.793445061315211;-0.6870414754294084;-3.00639020507797;-1.49129233806084;-
html use index true;3.4234876489398203;2.722264373659893;0.30769377621187066;0.16866686043248005;1.354016837829219;-1.7969340358636154;-
if true the index is split into individual pages for each letter;-1.3809102237252187;0.3917905140698561;1.4550841113434438;-1.7951044024131013;-3.508103986642534;-1.0458422433182477;CODE
html split index false;4.295406449730256;0.8324802189774776;0.588952918786934;-1.70790715415284;-2.732640389779305;-0.7014572388231771;-
if true the rest sources are included in the html build as sources name;-0.768609945715716;0.42257533973411626;-0.47825041577150756;0.8153381158232854;-0.7504439510410256;0.6926616867085924;CODE
html copy source true;4.948162733949892;-0.0007471373601522274;0.9456440694759122;0.032264417218424164;-0.7261166960169778;-0.5688043108971123;-
if true an opensearch description file will be output and all pages will;-2.3945933087282714;0.8904752977577828;4.605838670983621;1.442392251912777;0.6356690529661783;-2.15708553648195;CODE
contain a link tag referring to it the value of this option must be the;-1.4467511223611162;0.9003094406314042;2.0839293108346073;3.0796211131026046;-0.5413148548159445;-0.44445063554989866;TASK
base url from which the finished html is served;2.0865052296693696;-0.7985295787309276;-2.2331104307539364;0.5146417623869358;0.7412931704911485;1.4568234561136517;TASK
html use opensearch;4.144029635262548;-1.8837092932742676;-4.0108086156601015;1.2759644109695276;3.7624613638538524;-2.377840330707114;CODE
if nonempty this is the file name suffix for html files e g xhtml;2.0688241438833255;-1.6676020426568634;-0.2855997204083225;-1.087595758141246;-2.275802781429826;-3.109342262339367;CODE
html file suffix;6.788278439062029;-2.995906300407553;-5.966774304630639;0.32752351764121523;0.2727803707474431;-1.143650660305721;-
output file base name for html help builder;2.824909267525059;-1.6730974117943735;-2.5609508368896003;-2.443087498215195;0.05346286068670316;-1.0527790725531785;IRRE
options for latex output;0.013121147269371986;-1.9242482581322289;-2.261869600974343;-3.179705921473076;-1.7612491835288178;-1.5722612068215178;IRRE
the paper size letter or a4;0.7348012833310081;-0.5843359685764072;-0.8127892423505926;1.2066245493322627;-1.8416203506813638;2.8516569849504116;CODE
latex paper size letter;2.793749588847105;-5.813905851504176;-2.33988357160716;-1.1842308989653891;-2.4620682105623004;0.008921415580463232;CODE
the font size 10pt 11pt or 12pt;1.659647230346937;-2.4376768074349;-1.7741777307837792;0.9626820825829031;-1.057411269488007;3.249668244161546;-
latex font size 10pt;3.109450490929121;-5.012160078094758;-2.622941981083542;-0.9882912560099192;-2.0105451720102847;1.7923170151606715;-
grouping the document tree into latex files list of tuples;-0.38409819750370466;-0.9997335823806341;-3.35800661596404;0.43231796590158883;-1.5169889270096102;1.821419291279837;CODE
source start file target name title author document class manual;2.030896595311846;-2.4660150624881276;-1.6954163869101577;-3.8630181654956126;1.0707140794969994;0.14637352771191584;CODE
the name of an image file relative to this directory to place at the top of;-1.0670208083940997;2.7735211256301047;-0.0231002772179605;1.9789961026635223;-0.5705743180771347;-0.20346342310599136;CODE
the title page;0.442945929828465;-0.005865289693874429;-5.372385270844373;2.0524584277750764;-0.14139894399091033;4.0172512277975585;-
latex logo none;3.6200072381846673;-8.85558572296076;-0.2776470477973916;-0.4046006388149457;-1.6227383805558677;0.11178257381628437;-
for manual documents if this is true then toplevel headings are parts;-0.39722163895799006;-3.2448640039404415;2.0531542888253758;-0.9503080315847225;-2.817958688128975;-3.6810227359218866;CODE
not chapters;-1.3367497068482044;-4.6664617503009085;7.695722265909144;3.3905522560067465;1.6535633435887063;-2.4317687410594826;-
deprecated later use parts true;-0.3816608232354175;-2.3010597046096417;1.1455888877880769;0.5652616158300574;1.8183412049955172;-1.5621216023951963;OUTD
see sphinx builder latex validate config values;1.5008479418407379;-3.2736332604471174;-2.9539399052187734;0.5265726858078983;-0.42523981118742404;0.24525213046638297;IRRE
additional stuff for the latex preamble;-0.8003680017395886;-3.9854165389700924;-3.3471777826045153;0.12428682446781075;-0.5511408701013059;1.4637257647269852;TASK
latex preamble;1.4114372826916481;-11.050100356284336;-4.799647282058361;-0.22877771876065836;-0.14301846861816717;0.20873958593831918;-
documents to append as an appendix to all manuals;-2.1222744262908315;-2.3713691484095696;1.5910457477101347;3.439573676730363;3.08858689202096;0.15176257110642177;CODE
latex appendices;1.3542205616103258;-11.204403527360842;-4.9190414165599075;-0.15572194525213529;-0.08100317479497424;0.21537092497447272;CODE
