clean_comment;v1;v2;v3;v4;v5;v6;label
file on your local machine a small summary of what the file is a;-13.1564245;-3.0857856;-0.79338443;-4.143187;-3.9491146;10.881848;-
project name and a valid account that is a member or owner of that;-8.412682;-3.4245145;-6.7136154;-5.7296324;-3.6396897;8.746334;-
project you can optionally provide a list of labels that apply to;1.1369697;-4.720809;-0.8832103;-1.5321394;1.279445;6.021181;-
the file the file will be uploaded under the same name that it has;-6.3903317;-5.666054;-2.5180204;-8.025421;-0.72785544;9.080568;CODE
in your local filesystem that is the basename or last path;-2.797932;-3.1642525;-1.2489611;-5.847288;0.23642443;3.5601687;CODE
component run the script with help to get the exact syntax;-3.8912623;-2.9425056;-0.3203304;-0.7147626;6.996975;4.3229856;CODE
and available options;14.486382;-1.9846026;0.92052513;-0.70706826;-0.86205596;1.1426016;-
note that the upload script requests that you enter your;0.3989732;-3.9719596;2.2610629;-2.391526;2.4559457;5.54754;CODE
googlecode com password this is not your gmail account password;-4.2882833;6.9419117;2.8232253;-2.1477826;2.975301;4.661992;CODE
this is the password you use on googlecode com for committing to;-13.847187;-2.500296;5.8042;-2.3349574;2.4731717;7.672766;CODE
subversion and uploading files you can find your password by going;-5.552504;-1.3622546;2.9972875;0.0015867621;3.8782356;6.3620205;META
to http code google com hosting settings when logged in with your;-4.9010406;1.2663823;2.971029;-0.83597255;5.2831635;5.5724497;IRRE
gmail account if you have already committed to your project s;-5.3272734;-3.0367208;2.4410686;-2.6891565;2.7150102;4.5586996;CODE
subversion repository the script will automatically retrieve your;1.7634889;-1.2381153;2.0807672;0.5551548;4.3468714;5.351346;IRRE
credentials from there unless disabled see the output of help;-3.5942805;-3.295814;3.3883493;-3.4792237;4.9643626;2.0685186;IRRE
for details;16.153675;-2.122128;2.5365667;-0.21102726;-1.8659445;1.9553732;CODE
if you are looking at this script as a reference for implementing;-8.720619;-7.128644;7.939826;-5.25321;0.27060363;4.0116925;CODE
your own google code file uploader then you should take a look at;-11.317164;-2.0502887;10.158415;-1.0333278;2.4383156;8.483515;CODE
the upload function which is the meat of the uploader you;-6.208103;-5.349658;1.1336797;-0.018558513;-2.0264714;9.333351;CODE
basically need to build a multipart form data post request with the;-9.696074;-4.9595904;2.2465098;-0.8365782;2.6518009;5.3986473;CODE
right fields and send it to https project googlecode com files;-8.075021;4.7813096;2.997245;-1.7270751;5.213529;6.505509;CODE
authenticate the request using http basic authentication as is;3.896058;-4.0460873;0.6258952;-2.2612238;5.2053556;4.022836;CODE
shown below;14.179654;-0.41240993;2.490886;-1.0673225;-2.083739;-0.70933485;-
licensed under the terms of the apache software license 2 0;-8.393112;2.730236;11.225147;3.4929583;-10.093458;5.819153;-
http www apache org licenses license 2 0;1.7857673;11.590435;4.048489;-3.1192963;-1.866037;5.427479;CODE
questions comments feature requests and patches are most welcome;-5.1549177;3.196549;4.72007;3.3092997;2.9011557;1.7020905;TASK
please direct all of these to the google code users group;-8.536038;-2.4819844;7.7751255;-0.6280799;-0.607771;5.5539627;IRRE
http groups google com group google code hosting;1.8477112;10.247007;-1.5039141;-2.0818083;4.572897;5.6522427;CODE
the login is the user part of user gmail com if the login provided;-11.306758;-2.731866;-3.6219788;-5.71792;1.6934808;10.792709;-
is in the full user domain form strip it down;-2.8859353;-3.7283187;2.4318182;-3.0635667;0.52346;1.3755765;CODE
add the metadata about the upload first;6.380624;-5.0541368;-1.1144615;-2.8184488;1.9716456;4.4025006;TASK
now add the file itself;11.664854;-3.792942;1.7602789;-1.7784295;0.51554924;1.3047639;TASK
the upload server determines the mime type no need to set it;-6.526147;-4.8803177;2.4322455;-6.249495;2.6446998;5.971402;TASK
finalize the form body;13.035281;-3.4022171;-0.4356786;-1.0296485;0.90657943;2.0410366;CODE
read username if not specified or loaded from svn config or on;-6.27699;-1.0388649;-1.4679277;-6.636919;7.318605;0.863326;CODE
subsequent tries;14.0926;-1.4211025;1.8653848;-0.48438156;-1.1221286;0.6142586;-
read password if not loaded from svn config or on subsequent tries;-10.708814;-1.3618729;0.7542174;-6.0394363;8.922426;-0.69036216;CODE
returns 403 forbidden instead of 401 unauthorized for bad;-4.539031;2.5816782;4.091743;-5.923004;2.261181;-3.3863184;CODE
credentials as of 2007 07 17;4.2126665;6.3254595;3.9621096;-3.365369;-7.02279;1.4152459;-
rest for another try;11.247051;-1.7028402;3.0753574;-1.7882237;0.3255466;-0.59954727;CODE
we re done;12.766108;-2.6432214;3.7665064;-2.7962503;-3.2944705;1.6049429;CODE
force loading of kivy modules;6.0901337;-1.2273254;2.4564567;1.7255194;2.178861;0.6111462;CODE
check for silenced build;9.235898;-0.8361646;2.7967243;-0.15277064;2.4100974;-2.061892;CODE
force loading of all classes from factory;4.2706795;-5.2187734;-0.7493278;-1.1185853;3.5848935;0.68260115;CODE
directory of doc;14.319361;-0.98636323;0.6840443;-1.4015733;-0.54478204;2.2647235;CODE
check touch file;13.082679;-0.10034973;1.1274791;-1.6948218;1.9186257;0.058564644;-
avoid to rewrite the file if the content didn t change;-9.940981;-9.433484;4.6346183;-6.8087244;3.7051804;-1.7248603;CODE
activate kivy modules;9.263338;1.8039174;2.0775666;1.7554084;-0.2675149;2.1041691;CODE
search all kivy module;7.8244066;2.672138;-0.023244515;1.226753;0.9671683;2.8956048;CODE
extract packages from modules;12.410759;-3.651091;-1.2000396;-0.68434143;2.9817605;2.5901904;CODE
create index;16.004513;-0.89695364;0.7607132;-1.3989937;-0.12435896;0.3310106;IRRE
create index for all packages;9.92857;-2.2524755;-2.0327296;-0.79759324;2.8184822;2.6573937;IRRE
note on displaying inherited members;6.886813;-2.3984818;2.7521489;-0.5415568;1.1400344;-0.2850013;TASK
adding the directive inherited members to automodule achieves this;-10.573929;-3.2988143;3.2508066;4.410791;5.2787895;-0.9403585;CODE
but is not always desired please see;1.0065154;-3.725657;10.1258135;-4.2206383;-1.5797704;-2.35718;META
https github com kivy kivy pull 3870;-8.535601;19.972408;14.031925;2.3969383;1.4833446;7.9155784;CODE
template examples ref ref jump directly to examples;-0.27739978;9.532356;-2.114346;-2.1647704;9.786171;3.1853771;-
don t take empty line;7.6892357;-0.8352879;2.3525102;-5.413607;-0.28587356;-2.0008385;CODE
ref mark;16.797455;-0.82363164;2.0663667;-1.19827;-0.477096;-0.7760112;-
search packages;15.544132;-1.2189788;0.9013722;0.052955646;-0.0052357735;2.4691572;-
search modules;15.786398;-0.763852;0.7132823;-0.105479054;1.1903284;1.9920514;CODE
create index for all module;7.4537563;-1.2476836;-2.3039737;-1.7390512;4.9609637;1.4473565;CODE
search examples;14.310354;-1.1732087;-0.39765567;1.3956264;2.8204336;1.2613914;-
try to found any example in framework directory;-2.6913989;-5.6632776;0.881717;-4.2595854;8.558927;0.57584697;CODE
extract filename without directory;9.1215;-1.8900868;-2.2390735;-3.214454;5.6804824;-0.91257596;-
add a section;13.603696;-2.7081618;0.5916024;-2.8152804;-0.2375924;1.3204767;TASK
put the file in;13.251692;-4.3778567;0.46018055;-2.6959126;2.142619;0.34851798;-
generation finished;14.449364;-1.3495417;0.3688366;-1.987526;2.1377957;-1.8596295;TASK
coding utf 8;13.670145;0.7040606;2.0328038;-1.706068;-2.0503259;1.0913882;-
kivy documentation build configuration file created by;2.6413612;3.9512289;3.5286944;3.5120142;1.5587723;3.7509997;IRRE
sphinx quickstart on wed jan 21 22 37 12 2009;-11.513649;24.033386;9.111151;-0.219992;-6.318532;2.7079391;-
this file is execfile d with the current directory set to its containing;-8.40922;-2.1406596;-3.2665906;-7.0820413;2.4547696;4.5187306;IRRE
dir;17.086468;-1.7055348;1.3893253;-0.49881783;-2.3699284;2.9158044;-
the contents of this file are pickled so don t put values in the namespace;-12.375155;-8.96315;-0.22890781;-6.5673676;-0.03808671;6.9728584;CODE
that aren t pickleable module imports are okay they re removed;-7.8790298;-2.37894;5.5360284;-1.9851886;1.1119152;-1.0864524;CODE
automatically;15.702192;-2.0410562;2.580938;0.2770834;-2.003397;1.0735499;IRRE
all configuration values have a default value values that are commented out;-7.9588156;-6.2873693;-0.9588488;-4.5688353;1.8779253;1.243472;IRRE
serve to show the default value;7.961447;-4.6998997;0.2013698;-3.0098515;1.9311645;0.9614998;IRRE
if your extensions are in another directory add it here if the directory;-12.566818;-6.787467;2.013532;-10.065611;4.7612534;5.888137;TASK
is relative to the documentation root use os path abspath to make it;-12.253433;-0.077281766;4.2420716;-4.345289;6.35158;4.5489817;CODE
absolute like shown here;9.129137;-0.6652565;4.0765266;-0.5717602;-2.2445843;-1.5672702;-
general configuration;14.497;-1.4252303;1.4414036;0.59090346;-0.75233454;1.644861;-
add any sphinx extension module names here as strings they can be;-7.3524246;-5.3027697;2.6104488;-4.15764;4.12384;3.6588557;CODE
extensions coming with sphinx named sphinx ext or your custom ones;-7.8472433;3.766589;1.2394427;-0.32336468;5.71323;5.5466514;-
in 4 0 and above has been added the support to substitute by s in the caption;-16.989706;-0.28951067;7.335576;-7.0909185;-5.1652317;6.437208;TASK
in 6 0 if the caption is a string it must contain s exactly once;-8.2908;-2.116221;1.1142662;-10.427036;-3.8392441;1.6833239;CODE
repo extlink caption s;12.293478;3.7231174;0.047065064;-0.6820275;0.58005834;2.882155;-
repo extlink caption;13.039485;2.6351225;0.6757901;0.10954195;1.6065795;3.409089;-
todo configuration;15.641857;-1.5214022;2.5366166;0.04814509;-1.5247695;1.6781825;TASK
xxx hack mathieu monkey patch the autodoc module to give a better priority;-14.287222;4.603751;12.652771;3.4587297;3.182414;2.1065807;CODE
for classdocumenter or the cython class will be documented as attributeclass;-8.294221;0.8895116;2.7309444;2.0535042;2.4265182;2.5987897;CODE
add any paths that contain templates here relative to this directory;1.3168625;-5.1203537;0.80036926;-3.0656862;1.2590649;3.1955023;CODE
the suffix of source filenames;9.737867;-3.8973794;-2.1909635;-0.39382142;-0.22363646;2.386087;CODE
the master toctree document;8.740585;0.71583724;0.47988716;2.6745818;-0.36681524;3.5468366;CODE
general substitutions;14.993677;-1.6590626;0.6041913;1.2117329;-1.5138818;1.9016949;-
the default replacements for version and release also used in various;-6.4157014;-4.639304;-0.20691091;0.25245905;0.8841571;1.3047098;CODE
other places throughout the built documents;3.997794;-4.7564554;3.315301;1.8046088;0.16984642;3.2229786;CODE
there are two options for replacing today either you set today to some;-11.235179;-2.600176;3.494606;-8.7454605;2.7198172;4.2755795;CODE
non false value then it is used;2.579963;-2.5762672;2.196514;-4.5837655;-1.7383951;-4.0288415;IRRE
today;17.287823;-1.8450956;1.2837133;-0.5370028;-2.7405548;2.557001;-
else today fmt is used as the format for a strftime call;-2.1281378;-1.0852119;-0.935788;-5.9262857;1.7876679;3.7769222;IRRE
suppress exclusion warnings;12.301379;-1.3356279;2.7641747;0.37913263;0.14039068;-0.21622448;-
the rest default role used for this markup text to use for all documents;-13.375437;-3.7287183;-2.950331;-4.0698876;-0.9160831;11.58367;CODE
default role none;14.435088;1.6277108;0.1430548;-2.5761006;-0.041939873;1.3859175;CODE
if true will be appended to func etc cross reference text;-3.6146667;2.0854652;0.07659532;-5.20548;6.664231;-3.8334365;CODE
add function parentheses true;13.249691;-0.49988422;0.17506234;-1.3203745;1.510038;-0.66313624;TASK
if true the current module name will be prepended to all description;-2.9551082;-4.5747476;-3.4916763;-7.217988;3.2579346;3.5774443;CODE
unit titles such as function;10.564919;-0.78881276;0.7752024;0.21816824;-0.7774871;-0.03708108;CODE
add module names true;13.411627;-1.6964868;0.34386757;-1.8636334;1.165876;1.7372413;TASK
if true sectionauthor and moduleauthor directives will be shown in the;-2.8994792;-1.0864278;-2.8572996;-2.7922032;2.919111;2.254943;META
output they are ignored by default;6.6816645;-2.9111373;2.1518955;-3.1271763;0.5532121;-0.78415453;IRRE
show authors false;14.658855;-0.2432563;0.5257522;-1.2308464;0.067173906;2.605343;META
the name of the pygments syntax highlighting style to use;-3.4341342;-4.029794;-0.6663354;3.6959603;0.7211465;7.783241;CODE
options for html output;13.031721;-0.75052965;0.6284086;-1.6074859;2.141142;1.8029219;IRRE
the style sheet to use for html and html help pages a file of that name;-14.311388;0.008357267;-2.778942;-4.1330943;1.7109326;13.221976;CODE
must exist either in sphinx static path or in one of the custom paths;-11.412083;-2.811956;0.26819792;-7.134663;0.0688879;6.1527624;CODE
given in html static path;10.774063;-0.56440127;1.7433789;-1.5168004;1.0311805;1.3422904;CODE
check for theme remove if when switched to rtd;0.044997945;0.33741465;0.23196228;-4.4512367;6.2447042;-1.8020967;CODE
the name for this set of sphinx documents if none it defaults to;-4.036731;-5.3534203;-2.837934;-5.453041;0.076850444;6.2764773;CODE
project v release documentation;13.044704;1.6491276;1.6434321;-0.5870739;0.9164973;3.7939072;CODE
html title none;14.357495;1.8336844;0.6610404;-2.1101391;0.12994568;2.7918735;-
a shorter title for the navigation bar default is the same as html title;-11.44273;-2.54522;0.6675111;-3.2570853;-2.6863763;4.8251257;CODE
html short title none;13.378377;3.3708353;0.50064206;-2.9557714;0.91374093;2.4677956;-
the name of an image file within the static path to place at the top of;-15.696032;-6.785795;-7.722414;-6.9027505;-5.019976;14.541462;CODE
the sidebar;16.464565;-2.5301914;0.8613732;0.07723731;-2.056083;3.0596251;IRRE
the name of an image file within the static path to use as favicon of the;-8.257144;-5.2544127;-5.9933167;-3.0559185;-2.328978;12.55317;CODE
docs this file should be a windows icon file ico being 16x16 or 32x32;-8.070788;7.829982;2.823867;-4.2632194;-5.653435;2.7012346;CODE
pixels large;15.1806;-1.1514875;0.12252246;-0.58846575;-2.3054729;1.2555813;-
html favicon none;13.79309;2.6013346;1.1609349;-1.2129173;0.036766496;2.4571466;-
add any paths that contain custom static files such as style sheets here;-0.11865105;-3.9120686;1.13818;-1.4666578;1.7090776;3.4859953;TASK
relative to this directory they are copied after the builtin static files;-3.636784;-4.676385;0.6188835;-2.885955;-0.86758304;3.7276053;CODE
so a file named default css will overwrite the builtin default css;-1.4560558;-2.6458292;1.2890775;-4.1582355;3.5306103;2.3702726;CODE
if not a last updated on timestamp is inserted at every page bottom;-10.852009;-2.1919565;-4.5551815;-12.523397;1.7868124;-1.3664159;CODE
using the given strftime format;10.979301;-4.2625375;-0.16898884;-1.5327295;0.073655166;0.78869426;CODE
if true smartypants will be used to convert quotes and dashes to;-10.524254;-0.10885338;0.30419978;-3.404967;3.4513557;-0.71217084;OUTD
typographically correct entities;7.3483934;-2.613194;3.1156585;3.3369865;-1.13349;-0.6079921;IRRE
html use smartypants true;8.396505;3.7532403;3.4522445;0.0033100282;2.8915234;0.44340667;-
custom sidebar templates maps document names to template names;0.0068420623;1.5926069;-2.5173903;0.35003766;6.40514;3.5730367;IRRE
html sidebars;14.730621;-0.27547595;1.6404912;0.3929419;-0.7885021;1.5559629;IRRE
additional templates that should be rendered to pages maps page names to;-3.9300678;-1.7240355;-2.4731393;-1.4901888;3.1044312;6.2173476;TASK
template names;15.507289;-0.4092473;0.7239456;-0.37608707;-0.38553134;1.9247447;-
html additional pages;12.818907;-0.7407804;1.7099597;-0.42242432;0.41493484;2.7412019;TASK
if false no module index is generated;4.576513;-1.9225675;-0.6250752;-6.6284895;3.9559598;-2.9008899;CODE
html use modindex true;10.105446;3.6526613;2.8534777;-2.433397;3.9630573;0.2216238;-
if false no index is generated;6.6821995;-2.1243556;-0.76800287;-6.92672;2.965007;-3.358326;-
html use index true;11.893917;3.1132221;1.7431908;-3.1140313;2.7494762;0.5792445;-
if true the index is split into individual pages for each letter;-6.9574804;-4.812369;-6.1885924;-5.785945;1.268339;2.416746;CODE
html split index false;11.416264;4.3255424;-0.1980028;-2.7299302;1.4862145;0.5062661;-
if true the rest sources are included in the html build as sources name;-10.266066;-2.7010317;-3.1927521;-7.068411;4.761792;7.8462696;CODE
html copy source true;13.072195;1.0103558;1.132103;-1.6010813;0.63650954;1.0892777;-
if true an opensearch description file will be output and all pages will;-4.5886345;-2.2228649;-2.9478352;-4.8263345;3.7481627;6.173363;CODE
contain a link tag referring to it the value of this option must be the;-10.910643;-6.129095;-1.5452688;-9.314432;-0.8094614;8.320137;TASK
base url from which the finished html is served;5.0419445;-3.2170312;-2.1423328;-2.6228194;1.3302305;4.244238;TASK
html use opensearch;13.885468;1.0297625;2.7229273;-0.8489512;1.3818496;2.0848773;CODE
if nonempty this is the file name suffix for html files e g xhtml;-10.325293;3.4847846;-1.1213521;-9.211432;-0.00010832122;3.2462592;CODE
html file suffix;14.0658455;-0.11518548;0.40722856;-0.64024734;-0.5264007;2.1194584;-
output file base name for html help builder;-1.1220169;3.900924;-2.66868;-1.6643653;12.010563;3.901919;IRRE
options for latex output;10.699306;-0.46370456;-0.97870016;-0.71608186;3.6368935;0.87626123;IRRE
the paper size letter or a4;4.699444;3.5136817;-5.1667695;-0.84522456;-4.852982;0.22724654;CODE
latex paper size letter;9.786644;5.1232595;-2.6116874;1.9372747;1.0191026;0.47665325;CODE
the font size 10pt 11pt or 12pt;-6.3965855;15.838558;-5.523558;-5.001614;-5.575559;1.9135047;-
latex font size 10pt;6.781337;6.630329;-0.5638529;0.15390725;0.2507136;-0.86592245;-
grouping the document tree into latex files list of tuples;-6.390274;-0.7893167;-9.33919;2.8869824;4.347775;4.3938627;CODE
source start file target name title author document class manual;-7.673758;23.457447;-5.1332064;-4.243151;13.921019;6.629469;CODE
the name of an image file relative to this directory to place at the top of;-15.708427;-5.8224516;-5.661411;-7.2841988;-5.718047;13.135637;CODE
the title page;15.1396675;-1.9335465;-0.17814529;-0.6733749;-1.5264461;3.530036;-
latex logo none;14.13945;2.4512634;0.287893;-0.32176206;-0.0068316357;2.1621604;-
for manual documents if this is true then toplevel headings are parts;-5.8684998;-1.7907045;1.3718542;-3.0626814;2.709015;1.8639714;CODE
not chapters;13.94457;-1.4193822;2.7343228;0.27053198;-0.43885866;0.07504317;-
deprecated later use parts true;8.246754;-0.33012006;5.671525;-0.7808786;0.07510635;-0.90097654;OUTD
see sphinx builder latex validate config values;5.185046;2.843214;2.8267438;0.78487265;5.4446173;2.364379;IRRE
additional stuff for the latex preamble;7.8740005;-2.5230541;1.7143499;1.326513;0.4154078;3.3837562;TASK
latex preamble;14.568956;-0.6275234;0.8246329;0.37464747;-0.1039762;2.054938;-
documents to append as an appendix to all manuals;-5.1760483;-1.6255292;-4.7624483;2.8302858;0.8417886;3.9922197;CODE
latex appendices;13.540728;0.25626302;0.6772928;2.359402;-0.5069097;1.4046249;CODE
if false no module index is generated;5.385559;-1.939647;-0.49778342;-6.2021275;3.4872146;-2.4573898;CODE
latex use modindex true;10.178057;3.1744063;1.6918504;-1.0093253;3.446139;-0.11091901;-
if used in a code block the block has to be marked with;-10.080791;-6.196772;1.0418919;-8.841045;2.4966993;1.6692935;-
parse literal otherwise it won t be replaced;4.662445;-3.077624;3.0296667;-3.7119863;0.47767475;-2.234143;IRRE
doesn t work for code or code block;-0.09817152;-0.10542477;4.1456776;-5.096258;-1.2329663;-3.7675538;CODE
coding utf 8;13.067558;1.2792071;2.1831698;-2.0035214;-1.8434665;0.5629317;-
add inheritance info if wanted;10.938694;-3.3376532;0.79089916;-0.9090728;2.2008235;-1.0061268;TASK
kivy pygments style based on flask tango style;-8.175433;11.323902;3.260742;7.5471573;2.1423793;2.2941737;CODE
the background color is set in kivystyle sty;-1.2479113;0.75572544;1.1198765;-0.8909585;2.021355;-0.5040801;IRRE
no corresponding class for the following;7.2723937;-3.0822134;2.5011256;-1.690064;-2.1095464;0.92021155;CODE
text class;16.636433;-1.3957661;1.2616043;-0.5796252;-1.4031007;2.2803068;IRRE
whitespace underline ffffff class w;7.197758;10.90206;-1.5817602;-4.2890577;-1.1131463;-2.4676685;IRRE
error ff0000 border ff0000 class err;4.976038;14.484404;2.3587508;-3.2084906;2.752956;-2.3825293;IRRE
other ff0000 class x;9.769563;5.2298613;4.6869116;-2.423228;-1.3699602;-1.8592842;IRRE
comment italic 666385 class c;0.50227195;16.399193;8.929989;0.14798875;-3.2169888;-3.5460427;IRRE
comment preproc noitalic class cp;-1.8045417;11.21567;9.699287;0.53105724;7.2701626;-3.796721;IRRE
keyword bold 000000 class k;6.093766;13.73613;0.6271642;-3.849301;0.71795493;-3.7058136;IRRE
keyword constant bold 000000 class kc;2.022838;15.0051155;0.5911384;-2.2708037;2.1202693;-5.3607035;CODE
keyword declaration bold 000000 class kd;0.26887906;19.689823;1.207856;-3.338792;1.6733813;-3.8468046;IRRE
keyword namespace bold 000000 class kn;2.746076;15.655053;3.373068;-1.9554002;3.75298;-2.812865;IRRE
keyword pseudo bold 000000 class kp;0.763205;15.023211;1.822146;-1.9756882;1.3678731;-4.5644073;CODE
keyword reserved bold 000000 class kr;4.99393;11.091652;2.8214884;-2.6141393;-0.14304234;-2.5734048;IRRE
keyword type bold 000000 class kt;6.2779775;11.8468;1.3414782;-4.3149333;0.3686112;-1.9654292;IRRE
operator 582800 class o;11.289615;7.209539;2.587598;-3.7437146;-2.5300195;-0.86761415;IRRE
operator word bold 000000 class ow like keywords;-0.5249301;15.553458;-0.104497835;-3.2231238;2.961973;-2.9740152;IRRE
punctuation bold 000000 class p;7.467121;8.364073;2.3596632;-1.7799852;-0.14597301;-3.1724925;IRRE
because special names such as name class name function etc;-3.996042;5.192791;0.84463084;-4.8102283;3.1418204;-0.010245468;CODE
are not recognized as such later in the parsing we choose them;-6.652066;-7.521519;6.29885;-4.8559585;-0.24743453;2.0239122;CODE
to look the same as ordinary variables;-0.013112023;-4.7272444;2.5745344;1.9798976;-1.3606924;-3.4057546;IRRE
name 000000 class n;11.806248;6.5138793;2.1359832;-3.4663053;-2.652501;0.37242255;IRRE
name attribute c4a000 class na to be revised;-6.3800097;14.867628;4.47907;-4.8903017;0.31887853;-1.9035414;IRRE
name builtin 000000 class nb;9.483003;7.0570326;2.4034805;-1.9737641;-0.19103898;-0.24008454;IRRE
name builtin pseudo aa1105 class bp;4.373179;9.740892;3.5178757;-0.043625113;0.6219689;0.07350473;CODE
name class db6500 class nc to be revised;-3.1779532;10.418758;4.9114146;-3.3929126;2.6660364;-1.0892305;IRRE
name constant 000000 class no to be revised;-1.8345705;10.435648;2.2671432;-3.8614304;0.6375585;-5.449645;CODE
name decorator 888 class nd to be revised;-3.1145566;9.706261;5.6690903;-2.5364754;3.6820924;-1.6352675;CODE
name entity ce5c00 class ni;4.8723307;15.823755;2.4760458;-3.8762853;-1.3174709;0.9427422;IRRE
name exception bold cc0000 class ne;4.8720913;12.039654;3.5838308;-2.1129375;2.5506606;-1.9685053;CODE
name function db6500 class nf;8.520641;9.989761;3.1352272;-1.6508493;1.0094923;0.36172518;CODE
name property 000000 class py;9.021274;6.9932475;2.2460296;-2.985822;0.5931292;-0.5163287;IRRE
name label f57900 class nl;5.427874;12.353244;2.5401533;-2.5559967;-0.43826258;1.0773798;IRRE
name namespace 000000 class nn to be revised;-1.9428662;11.204334;4.8594213;-3.5277855;2.112624;-1.8694495;IRRE
name other 000000 class nx;8.347752;7.8413258;2.1460423;-2.367924;-1.8398048;-1.3260047;IRRE
name tag bold 004461 class nt like a keyword;-6.8949842;19.489756;3.7038124;-5.577115;0.67649734;-0.4176608;IRRE
name variable 000000 class nv to be revised;-2.3050075;10.195193;1.3168073;-4.325985;1.6563287;-3.7540174;IRRE
name variable class 000000 class vc to be revised;-6.154603;11.417965;0.55308545;-5.4612894;3.3538086;-4.190607;IRRE
name variable global 000000 class vg to be revised;-6.2973776;12.418411;2.2352488;-3.4232624;4.5773783;-3.8463626;IRRE
name variable instance 000000 class vi to be revised;-6.774541;13.488081;0.77053976;-5.9592056;3.7291834;-3.6947427;IRRE
number 990000 class m;10.905668;7.592633;0.9573306;-1.6253328;-2.9496605;-0.33489767;IRRE
literal 000000 class l;11.264877;7.7766657;-0.5851418;-3.7271583;-2.4468806;-2.5668435;IRRE
literal date 000000 class ld;9.35412;9.949844;-0.5237572;-4.443598;-1.2905513;-1.7580755;IRRE
string 74171b class s;8.354812;10.633728;4.614111;-4.124275;-7.1814365;-0.7296237;CODE
string backtick 4e9a06 class sb;1.6207032;15.989866;6.346628;-3.2769675;-3.4335878;-2.2909973;CODE
string char 4e9a06 class sc;1.9675902;19.168312;5.3632307;-6.973187;-6.2209826;-2.1545482;CODE
string doc italic 640000 class sd like a comment;-5.341982;16.81998;4.947674;-3.3181572;1.8331834;0.28218874;CODE
string double 74171b class s2;4.191123;11.995361;5.009135;-1.6762214;-6.1869636;-1.4185382;CODE
string escape 74171b class se;4.4600964;13.614538;5.2911677;-3.9914143;-3.4535954;-0.8591526;CODE
string heredoc 74171b class sh;0.17649819;18.179577;10.901817;-0.6337043;-3.7141492;0.73623735;CODE
string interpol 74171b class si;3.0656939;15.181494;3.2465897;-2.940832;-3.7485335;-1.9538366;CODE
string other 74171b class sx;3.8321793;11.918484;4.7779675;-2.729112;-3.777211;-0.91334;CODE
string regex 74171b class sr;2.972066;16.169918;3.9828885;-3.8820364;-3.6395357;-0.81427723;CODE
string single 74171b class s1;2.387077;14.372144;4.612181;-3.3969166;-5.076298;-1.6303422;CODE
string symbol 74171b class ss;2.260078;17.545387;5.9941916;-3.3912547;-4.368672;-1.2531419;CODE
generic 000000 class g;10.356929;7.238489;2.3409765;-2.1563609;-3.2692912;-1.7530355;IRRE
generic deleted a40000 class gd;6.422608;11.616204;4.810676;-0.4472416;-2.2892804;-1.000352;CODE
generic emph italic 000000 class ge;-0.8633804;15.406309;6.2519865;1.8946108;-3.846955;-5.1475096;IRRE
generic error ef2929 class gr;2.8652835;10.549526;6.1959753;-1.7025084;-0.22173272;-1.7306188;IRRE
generic heading bold 000080 class gh;-1.0404336;14.8497505;4.5400205;1.0087618;-0.5983451;-1.5207757;IRRE
